timestamp,open,high,low,close,volume
1294005600000,1419.1,1419.159,1419.1,1419.11,0.0137
1294005900000,1419.1,1419.169,1419.078,1419.152,0.0032
1294006200000,1419.103,1419.37,1419.097,1419.127,0.0293
1294006500000,1419.109,1419.133,1419.089,1419.123,0.0053
1294006800000,1419.101,1419.12,1419.1,1419.12,0.0028
1294007100000,1419.1,1419.168,1419.094,1419.152,0.0094
1294007400000,1419.103,1419.185,1419.096,1419.139,0.0106
1294007700000,1419.125,1419.224,1419.099,1419.129,0.0168
1294008000000,1419.104,1419.146,1419.1,1419.14,0.0046
1294008300000,1419.156,1420.454,1419.156,1419.963,0.0138
1294008600000,1419.985,1420.69,1419.985,1420.604,0.0161
1294008900000,1420.499,1420.54,1420.478,1420.512,0.0039
1294009200000,1420.433,1420.539,1416.696,1416.729,0.0352
1294009500000,1416.682,1417.552,1416.649,1417.32,0.0219
1294009800000,1417.301,1417.822,1416.934,1417.751,0.0229
1294010100000,1417.716,1417.978,1417.081,1417.397,0.0302
1294010400000,1417.499,1417.992,1417.157,1417.353,0.0232
1294010700000,1417.366,1417.37,1416.521,1416.576,0.0326
1294011000000,1416.67,1416.993,1416.322,1416.964,0.0116
1294011300000,1417.034,1417.254,1416.293,1416.659,0.0228
1294011600000,1416.703,1417.727,1416.703,1417.172,0.034
1294011900000,1417.206,1417.962,1416.704,1417.962,0.0164
1294012200000,1418.251,1418.259,1417.059,1417.824,0.0254
1294012500000,1417.868,1417.902,1416.247,1416.247,0.0215
1294012800000,1416.862,1416.862,1415.271,1415.358,0.0411
1294013100000,1415.441,1415.494,1414.895,1414.895,0.0311
1294013400000,1414.935,1415.297,1413.903,1415.142,0.0662
1294013700000,1415.257,1415.398,1414.544,1415.077,0.0504
1294014000000,1415.123,1415.569,1414.956,1415.299,0.0477
1294014300000,1415.294,1416.94,1415.25,1416.506,0.0285
1294014600000,1416.548,1416.643,1416.094,1416.15,0.037
1294014900000,1416.188,1416.642,1416.117,1416.209,0.0256
1294015200000,1416.294,1416.294,1415.966,1416.023,0.0298
1294015500000,1416.039,1416.053,1415.881,1415.881,0.0242
1294015800000,1415.981,1415.981,1414.779,1414.788,0.0282
1294016100000,1414.854,1415.755,1414.712,1415.755,0.0362
1294016400000,1415.857,1416.374,1415.857,1416.326,0.0237
1294016700000,1416.35,1416.601,1416.002,1416.002,0.0208
1294017000000,1416.06,1416.396,1415.878,1416.372,0.0322
1294017300000,1416.437,1416.688,1415.962,1416.053,0.0324
1294017600000,1416.094,1416.148,1415.629,1415.629,0.0391
1294017900000,1415.655,1415.746,1415.181,1415.714,0.024
1294018200000,1415.732,1416.149,1415.581,1415.765,0.0313
1294018500000,1415.77,1416.644,1415.767,1416.461,0.035
1294018800000,1416.485,1416.485,1415.868,1415.883,0.0349
1294019100000,1415.893,1416.045,1415.37,1415.974,0.0408
1294019400000,1416.064,1416.064,1415.184,1415.634,0.033
1294019700000,1415.628,1415.799,1415.568,1415.727,0.029
1294020000000,1415.722,1416.151,1415.695,1416.103,0.0263
1294020300000,1416.146,1416.445,1416.129,1416.429,0.0253
1294020600000,1416.439,1416.494,1415.976,1415.976,0.0283
1294020900000,1415.889,1416.249,1415.889,1416.197,0.0131
1294021200000,1416.269,1416.34,1415.77,1416.195,0.024
1294021500000,1416.178,1416.204,1415.083,1415.085,0.0147
1294021800000,1415.096,1415.612,1415.096,1415.194,0.0119
1294022100000,1415.234,1416.033,1415.234,1415.752,0.0119
1294022400000,1415.79,1415.79,1415.185,1415.185,0.0187
1294022700000,1415.306,1416.336,1415.24,1416.143,0.0275
1294023000000,1416.173,1416.346,1416.001,1416.052,0.0091
1294023300000,1416.125,1416.409,1415.672,1416.032,0.0145
1294023600000,1416.102,1416.13,1415.245,1415.258,0.0175
1294023900000,1415.223,1416.238,1415.223,1416.04,0.0285
1294024200000,1416.047,1416.047,1414.641,1414.935,0.0324
1294024500000,1414.95,1415.685,1414.89,1415.514,0.0204
1294024800000,1415.583,1416.016,1415.216,1415.979,0.0199
1294025100000,1416.082,1416.102,1415.601,1415.604,0.0116
1294025400000,1415.651,1415.849,1415.651,1415.819,0.008
1294025700000,1415.854,1416.339,1415.854,1416.23,0.0176
1294026000000,1416.24,1416.556,1416.216,1416.468,0.0096
1294026300000,1416.384,1417.937,1416.182,1417.908,0.0356
1294026600000,1417.93,1417.93,1417.273,1417.383,0.0155
1294026900000,1417.32,1417.364,1416.177,1416.546,0.0335
1294027200000,1416.545,1416.551,1415.588,1415.799,0.0285
1294027500000,1415.864,1416.639,1415.864,1416.349,0.0267
1294027800000,1416.342,1416.668,1416.081,1416.172,0.0296
1294028100000,1416.198,1416.394,1415.55,1415.558,0.0431
1294028400000,1415.557,1415.738,1415.22,1415.627,0.039
1294028700000,1415.665,1416.295,1415.626,1416.295,0.0414
1294029000000,1416.345,1418.098,1416.233,1418.082,0.0639
1294029300000,1418.091,1418.247,1417.823,1418.094,0.0487
1294029600000,1418.141,1418.386,1418.012,1418.267,0.0414
1294029900000,1418.3,1418.393,1418.118,1418.17,0.0375
1294030200000,1418.204,1418.403,1418.124,1418.335,0.0376
1294030500000,1418.328,1418.328,1416.418,1416.616,0.06
1294030800000,1416.651,1416.99,1416.571,1416.895,0.0323
1294031100000,1416.914,1417.594,1416.914,1417.579,0.0186
1294031400000,1417.652,1417.733,1417.065,1417.439,0.0279
1294031700000,1417.489,1417.738,1417.47,1417.502,0.0211
1294032000000,1417.546,1418.068,1417.184,1417.954,0.0417
1294032300000,1417.95,1418.1,1417.808,1417.979,0.0267
1294032600000,1418.013,1418.198,1417.495,1418.098,0.0718
1294032900000,1418.082,1418.211,1417.778,1418.099,0.0403
1294033200000,1418.146,1418.489,1418.131,1418.443,0.0471
1294033500000,1418.488,1419.111,1418.402,1419.111,0.0245
1294033800000,1419.196,1419.992,1419.14,1419.962,0.0456
1294034100000,1419.984,1419.984,1419.069,1419.459,0.0441
1294034400000,1419.446,1420.089,1419.446,1419.929,0.0512
1294034700000,1419.997,1420.089,1419.077,1419.39,0.0729
1294035000000,1419.441,1419.793,1419.251,1419.251,0.0205
1294035300000,1419.25,1419.784,1418.982,1419.649,0.0364
1294035600000,1419.649,1419.788,1418.984,1419.098,0.0536
1294035900000,1419.128,1419.95,1419.128,1419.785,0.0217
1294036200000,1419.833,1420.143,1419.825,1420.122,0.0255
1294036500000,1420.125,1420.299,1419.273,1419.293,0.0398
1294036800000,1419.275,1419.523,1419.219,1419.523,0.014
1294037100000,1419.568,1419.773,1419.416,1419.557,0.0292
1294037400000,1419.582,1419.62,1418.408,1418.408,0.0304
1294037700000,1418.433,1419.059,1418.072,1418.473,0.0397
1294038000000,1418.523,1419.456,1418.523,1419.234,0.0347
1294038300000,1419.189,1419.316,1418.875,1419.152,0.0388
1294038600000,1419.164,1419.471,1419.136,1419.392,0.0545
1294038900000,1419.404,1419.514,1419.342,1419.455,0.0356
1294039200000,1419.465,1419.473,1418.846,1418.98,0.0466
1294039500000,1419.024,1419.215,1418.6,1418.6,0.0481
1294039800000,1418.644,1419.219,1418.605,1419.042,0.0916
1294040100000,1419.073,1419.084,1418.314,1418.745,0.0888
1294040400000,1418.768,1418.87,1418.344,1418.489,0.0761
1294040700000,1418.484,1418.548,1417.823,1418.161,0.0694
1294041000000,1418.179,1418.346,1417.853,1418.08,0.0635
1294041300000,1418.071,1418.369,1417.923,1418.284,0.033
1294041600000,1418.274,1418.376,1417.989,1418.291,0.0624
1294041900000,1418.294,1418.35,1417.75,1417.834,0.0722
1294042200000,1417.815,1417.889,1417.595,1417.842,0.0471
1294042500000,1417.876,1418.071,1417.852,1417.854,0.0553
1294042800000,1417.929,1418.274,1417.893,1418.128,0.0696
1294043100000,1418.174,1418.574,1418.145,1418.525,0.0389
1294043400000,1418.565,1418.631,1418.257,1418.589,0.0713
1294043700000,1418.584,1419.079,1418.563,1419.078,0.0316
1294044000000,1419.167,1419.169,1418.743,1418.849,0.0967
1294044300000,1418.858,1419.265,1418.85,1419.006,0.0841
1294044600000,1419.015,1419.161,1418.803,1419.141,0.0547
1294044900000,1419.148,1419.376,1418.836,1419.344,0.0818
1294045200000,1419.349,1419.349,1418.797,1418.827,0.0625
1294045500000,1418.869,1419.565,1418.758,1419.141,0.0729
1294045800000,1419.12,1419.366,1418.875,1419.275,0.0585
1294046100000,1419.273,1419.367,1418.687,1419.029,0.1105
1294046400000,1419.076,1419.224,1418.64,1418.844,0.0455
1294046700000,1418.879,1418.926,1418.596,1418.765,0.0292
1294047000000,1418.796,1419.011,1418.781,1418.859,0.0505
1294047300000,1418.866,1418.958,1418,1418.242,0.09
1294047600000,1418.292,1418.934,1418.292,1418.65,0.0454
1294047900000,1418.661,1418.677,1418.344,1418.655,0.0433
1294048200000,1418.645,1418.871,1418.543,1418.786,0.0393
1294048500000,1418.878,1419.405,1418.878,1419.306,0.0397
1294048800000,1419.321,1419.48,1419.243,1419.46,0.0523
1294049100000,1419.515,1419.655,1419.393,1419.522,0.0307
1294049400000,1419.535,1419.535,1419.136,1419.158,0.0441
1294049700000,1419.155,1419.414,1419.13,1419.338,0.0413
1294050000000,1419.36,1419.576,1419.167,1419.401,0.0465
1294050300000,1419.425,1419.666,1419.408,1419.574,0.0341
1294050600000,1419.568,1420.573,1419.404,1420.398,0.0847
1294050900000,1420.428,1420.869,1420.285,1420.837,0.0683
1294051200000,1420.861,1420.971,1420.364,1420.888,0.0585
1294051500000,1420.908,1420.975,1420.397,1420.471,0.0379
1294051800000,1420.521,1420.621,1420.303,1420.341,0.0621
1294052100000,1420.346,1420.414,1419.679,1419.679,0.0434
1294052400000,1419.681,1420.041,1419.642,1419.694,0.0588
1294052700000,1419.743,1419.971,1419.702,1419.891,0.0273
1294053000000,1419.921,1420.171,1419.895,1419.989,0.0392
1294053300000,1419.978,1419.978,1419.054,1419.093,0.0409
